f_Hz,omega_rad_s,ReZ_ohm,ImZ_ohm,absZ_ohm,phase_deg,I_amp_A,V_rms_V,I_rms_A,S_VA,P_W,Q_var,pf
2770.006747323252,17404.465695569776,50.0,-53.97562506095611,73.57559446393154,-47.189701922824156,0.01359146340965309,0.7071067811865475,0.009610615943214534,0.006795731704826544,0.004618196940398469,-0.004985401330252049,0.6795731704826544
2780.661023055103,17471.40848430678,50.0,-53.7420882785887,73.40444164043222,-47.065824503841135,0.013623153826282708,0.7071067811865475,0.009633024451711963,0.006811576913141353,0.004639758004364029,-0.004987005685236403,0.6811576913141354
2791.356278323008,17538.608755062618,50.0,-53.50934351143849,73.23421224417672,-46.9417917039414,0.013654820190675512,0.7071067811865475,0.00965541595270964,0.006827410095337754,0.004661352860991988,-0.004988518629336938,0.6827410095337755
2802.092670746538,17606.067498190252,50.0,-53.27738732946766,73.0649026595815,-46.81760471307022,0.013686461811344973,0.7071067811865475,0.009677789957252748,0.006843230905672485,0.004682980922835107,-0.004989939769647878,0.6843230905672486
2812.870358551516,17673.78570785186,50.0,-53.04621631425998,72.89650928034388,-46.69326472664075,0.013718077996769652,0.7071067811865475,0.00970014597636179,0.006859038998384825,0.00470464159813639,-0.004991268717916175,0.6859038998384824
2823.68950057235,17741.764382033452,50.0,-52.81582705897053,72.72902850941351,-46.5687729454451,0.013749668055452816,0.7071067811865475,0.009722483521074736,0.006874834027726407,0.004726334290878489,-0.004992505090598408,0.6874834027726408
2834.5502562543725,17810.004522559604,50.0,-52.58621616827537,72.56245675896444,-46.44413057556446,0.013781231295982256,0.7071067811865475,0.009744802102489325,0.006890615647991126,0.004748058400834017,-0.00499364850891707,0.6890615647991127
2845.4527856561895,17878.507135108193,50.0,-52.357380258321676,72.39679045036797,-46.31933882827821,0.013812767027090181,0.7071067811865475,0.009767101231805414,0.006906383513545089,0.004769813323616741,-0.0049946985989162175,0.690638351354509
2856.3972494520417,17947.27322922525,50.0,-52.12931595667773,72.23202601416587,-46.194398919971995,0.013844274557713275,0.7071067811865475,0.009789380420367448,0.006922137278856637,0.004791598450733676,-0.004995654991516467,0.6922137278856637
2867.38380893417,18016.303818339813,50.0,-51.90201990228326,72.06815989004443,-46.06931207204479,0.01387575319705285,0.7071067811865475,0.009811639179706988,0.0069378765985264245,0.0048134131696380604,-0.004996517322569339,0.6937876598526427
2878.412626015194,18085.599919778877,50.0,-51.67548874539992,71.90518852680906,-45.94407951081516,0.013907202254635088,0.7071067811865475,0.009833877021585313,0.006953601127317543,0.004835256863783181,-0.004997285232910909,0.6953601127317544
2889.4838632304945,18155.162554782353,50.0,-51.44971914756197,71.74310838235965,-45.818702467426355,0.013938621040371345,0.7071067811865475,0.009856093458036067,0.006969310520185672,0.004857128912677067,-0.004997958368414764,0.6969310520185671
2900.597683740622,18224.992748518216,50.0,-51.22470778152687,71.58191592366622,-45.69318217775056,0.013970008864618595,0.7071067811865475,0.009878288001407989,0.006985004432309296,0.0048790286919380525,-0.00499853638004424,0.6985004432309297
2911.754251333681,18295.09153009748,50.0,-51.00045133122652,71.4216076267456,-45.5675198822923,0.014001365038239844,0.7071067811865475,0.009900460164407637,0.00700068251911992,0.004900955573351124,-0.004999018923903948,0.7000682519119922
2922.9537304277583,18365.459932589452,50.0,-50.77694649171827,71.26217997663852,-45.44171682609078,0.014032688872664636,0.7071067811865475,0.009922609460142173,0.007016344436332317,0.004922908924925147,-0.00499940566129053,0.7016344436332318
2934.1962860733406,18436.098993036925,50.0,-50.55418996913616,71.1036294673873,-45.315774258621396,0.014063979679949594,0.7071067811865475,0.009944735402162168,0.007031989839974796,0.004944888110950876,-0.0049996962587426684,0.7031989839974796
2945.4820839557497,18507.009752471477,50.0,-50.332178480642476,70.94595260201423,-45.18969343369636,0.014095236772838948,0.7071067811865475,0.009966837504504408,0.007047618386419473,0.004966892492059782,-0.004999890388090321,0.7047618386419474
2956.8112903975816,18578.193255928796,50.0,-50.11090875437928,70.78914589250054,-45.06347560936443,0.014126459464825112,0.7071067811865475,0.009988915281734723,0.007063229732412555,0.004988921425283674,-0.004999987726503161,0.7063229732412556
2968.1840723611595,18649.650552464107,50.0,-49.89037752942024,70.633205859766,-44.937122047809815,0.014157647070209209,0.7071067811865475,0.010010968248990788,0.007078823535104604,0.0050109742641150845,-0.004999987956538208,0.7078823535104605
2979.600597450993,18721.3826951676,50.0,-49.67058155572259,70.47812903364908,-44.81063401525021,0.0141887989041616,0.7071067811865475,0.010032995922024921,0.0070943994520807985,0.005033050358568434,-0.004999890766186646,0.70943994520808
2991.0610339162504,18793.390741179966,50.0,-49.451517594079206,70.32391195288787,-44.68401278183401,0.014219914282782369,0.7071067811865475,0.010054997817246853,0.007109957141391183,0.005055149055241949,-0.004999695848919803,0.7109957141391184
3002.5655506532344,18865.675751707986,50.0,-49.23318241607083,70.17055116510134,-44.55725962153671,0.014250992523161775,0.7071067811865475,0.010076973451766478,0.0071254962615808866,0.005077269697380319,-0.00499940290373428,0.7125496261580887
3014.1143172078755,18938.238792040152,50.0,-49.01557280401859,70.01804322677152,-44.430375812056525,0.014282032943440616,0.7071067811865475,0.010098922343436526,0.007141016471720306,0.005099411624938073,-0.004999011635196218,0.7141016471720307
3025.707503778225,19011.080931562366,50.0,-48.79868555093652,69.86638470322606,-44.30336263470925,0.014313034862870546,0.7071067811865475,0.01012084401089523,0.007156517431435272,0.00512157417464369,-0.0049985217534846945,0.7156517431435272
3037.3452812169753,19084.203243773747,50.0,-48.5825174604842,69.71557216862135,-44.17622137432219,0.01434399760187431,0.7071067811865475,0.010142737973608899,0.007171998800937153,0.005143756680064397,-0.004997932974434216,0.7171998800937155
3049.0278210339607,19157.60680630237,50.0,-48.36706534691986,69.56560220592657,-44.04895331912768,0.014374920482105825,0.7071067811865475,0.010164603751914423,0.007187460241052911,0.0051659584716716375,-0.0049972450195763275,0.7187460241052912
3060.755295398698,19231.29270092121,50.0,-48.1523260350533,69.41647140690797,-43.92155976065554,0.01440580282651021,0.7071067811865475,0.010186440867061702,0.007202901413255103,0.005188178876907238,-0.004996457616180279,0.7202901413255105
3072.5278771429166,19305.262013564057,50.0,-47.93829636019912,69.26817637211391,-43.794041993624994,0.014436643959383657,0.7071067811865475,0.010208248841255992,0.007218321979691827,0.005210417220250214,-0.004995570497292794,0.7218321979691827
3084.345739763112,19379.515834341535,50.0,-47.724973168130056,69.12071371086047,-43.666401315835834,0.014467443206433164,0.7071067811865475,0.010230027197700138,0.007233721603216581,0.005232672823284228,-0.004994583401776862,0.7233721603216583
3096.209057423097,19454.05525755716,50.0,-47.51235331503051,68.97408004121759,-43.53863902805894,0.014498199894836134,0.7071067811865475,0.01025177546063672,0.007249099947418065,0.005254945004765661,-0.004993496074349616,0.7249099947418067
3108.1180049565705,19528.88138172345,50.0,-47.30043366745029,68.82827198999598,-43.410756433926146,0.014528913353299753,0.7071067811865475,0.010273493155390036,0.007264456676649875,0.005277233080692297,-0.0049923082656192054,0.7264456676649877
3120.0727578696956,19603.99530957816,50.0,-47.0892111022583,68.6832861927343,-43.28275483981939,0.014559582912120264,0.7071067811865475,0.01029517980840802,0.0072797914560601305,0.005299536364372608,-0.004991019732120725,0.7279791456060132
